Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,Tm,C_value,CV_C_value
Sebaea,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.882352941,1.0,1.76,0.723,3.902727273,78.21193545
Secale,Poaceae,Poales,0.0,0.0,0.333333333,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.92,8.391538462,3.196229888
Sedum,Crassulaceae,Saxifragales,0.0,0.0,0.825,0.033333333,0.0,0.0,1.0,0.69047619,1.0,0.38,0.728,1.413181818,135.5738612
Selaginella,Selaginellaceae,Lycophyta,0.0,0.0,0.961538462,0.0,0.0,0.017857143,1.0,0.75,1.0,1.25,0.6471375,0.152941176,46.52281404
Selinum,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,4.24,5.336654952
Sempervivum,Crassulaceae,Saxifragales,1.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.38,0.728,1.234255319,124.8772342
Senecio,Asteraceae,Asterales,0.087336245,0.1,0.764864865,0.068669528,0.00210989,0.0,1.0,0.75,0.985714286,2.166666667,0.5185,4.918229167,71.45039678
Senna,Fabaceae,Fabales,0.0,0.0,0.933333333,0.722222222,0.096494845,1.0,1.0,0.916129032,1.0,1.5,0.689,0.894,41.20422374
Serapias,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.985294118,0.963235294,1.0,1.0,2.79,0.4,7.564832714,120.3251337
Serratula,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,1.0,0.5,1.0,2.09,0.6471375,4.064583333,74.38814924
Sesamoides,Resedaceae,Brassicales,0.0,0.0,1.0,0.0,0.026666667,0.017857143,1.0,1.0,1.0,0.0,0.6471375,0.43,26.31095
Sesbania,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.916129032,1.0,2.1,0.681,1.315,0.0
Seseli,Apiaceae,Apiales,0.0,0.0,0.852941176,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,1.88,1.504482513
Sesleria,Poaceae,Poales,1.6,0.2,1.0,0.0,0.074314214,0.967741935,1.0,0.5,0.0,1.73,0.360925926,6.006923077,33.31003306
Setaria,Poaceae,Poales,0.128205128,0.025,0.225,0.0,0.074314214,0.967741935,1.0,1.0,0.0,0.0,0.360925926,1.388,43.61571032
Shepherdia,Elaeagnaceae,Rosales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,0.5,0.666666667,2.0,0.6471375,0.58,60.63309118
Sibara,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Sibbaldia,Rosaceae,Rosales,0.0,0.0,1.0,1.0,0.001060071,0.0,1.0,0.5,1.0,2.0,0.754,0.903866995,52.69870481
Sibthorpia,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,0.818181818,1.0,0.5,0.794117647,1.43,0.593923077,1.030808511,68.5695549
Sicyos,Cucurbitaceae,Cucurbitales,1.098901099,0.071428571,0.285714286,0.071428571,0.024852071,0.035714286,0.833333333,0.875,1.0,1.6,0.498,0.981973684,62.4489243
Sida,Malvaceae,Malvales,0.0,0.0,0.861111111,0.25,0.006153846,0.0,1.0,1.0,1.0,2.49,0.645777778,0.98,52.95229277
Sidalcea,Malvaceae,Malvales,0.0,0.0,0.82,0.02,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Sidastrum,Malvaceae,Malvales,0.0,0.0,1.0,0.5,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Sideritis,Lamiaceae,Lamiales,0.0,0.0,0.857142857,0.107142857,0.004320557,0.918604651,1.0,0.666666667,1.0,2.01,0.6708,1.878571429,5.970752188
Sigesbeckia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,4.064583333,74.38814924
Silene,Caryophyllaceae,Caryophyllales,0.007905138,0.010869565,0.612403101,0.007246377,0.001818182,0.0,1.0,0.92,0.983333333,3.166666667,0.8765,2.411428571,28.51414179
Silphium,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Silybum,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.02,4.064583333,74.38814924
Sinapis,Brassicaceae,Brassicales,0.0,0.0,0.083333333,0.0,0.00485306,0.0,1.0,1.0,1.0,2.63,0.456936364,0.526,0.694198425
Sisymbrella,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.36,83.97051654
Sisymbrium,Brassicaceae,Brassicales,0.0,0.0,0.114583333,0.0,0.00485306,0.0,1.0,0.944444444,1.0,2.63,0.456936364,0.377142857,46.40061327
Sisyrinchium,Iridaceae,Asparagales,0.0,0.0,0.955882353,0.0,0.0,0.489361702,1.0,0.5,1.0,0.33,0.620833333,1.931428571,50.01870713
Sitanion,Poaceae,Poales,200.0,1.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Sium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.5,1.0,2.5,0.937666667,2.627731959,48.45406178
Smilacina,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,11.2481106,82.85160697
Smilax,Smilacaceae,Liliales,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.75,0.525,2.09,0.6471375,4.16,42.15204378
Smyrnium,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,2.82,48.45406178
Solanum,Solanaceae,Solanales,0.055096419,0.033057851,0.681818182,0.3,0.089837398,0.021276596,1.0,0.875,1.0,1.833333333,0.47875,1.522166667,65.71144406
Soldanella,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.09,0.711666667,3.88,83.83224725
Solenanthus,Boraginaceae,Boraginales,0.0,0.0,0.5,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,4.0,0.600255556,1.286052632,65.04411735
Solenogyne,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Solidago,Asteraceae,Asterales,0.124223602,0.042857143,1.0,0.0,0.00210989,0.017857143,1.0,0.5,1.0,2.09,0.935,1.29,25.48578562
Soliva,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Sonchus,Asteraceae,Asterales,0.738916256,0.103448276,0.403497409,0.0,0.00210989,0.0,1.0,0.75,1.0,2.09,0.6471375,1.444166667,16.25113995
Sophora,Fabaceae,Fabales,0.0,0.0,1.0,0.6,0.096494845,0.735191638,1.0,0.916129032,0.999645641,3.0,0.626545455,2.04,100.1112562
Sorbaria,Rosaceae,Rosales,0.0,0.0,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.0,0.754,0.903866995,52.69870481
Sorbus,Rosaceae,Rosales,0.721954832,0.263513514,1.0,1.0,0.001060071,0.0,0.608695652,0.961538462,1.0,2.270833333,0.754,0.912,30.78670196
Sorghum,Poaceae,Poales,0.0,0.0,0.533333333,0.0,0.074314214,0.967741935,1.0,0.5,0.5,1.73,0.369666667,2.196086957,45.42435781
Sparaxis,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.45,1.0,0.33,0.620833333,6.3739375,86.6982457
Sparganium,Typhaceae,Poales,2.53968254,0.444444444,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2.09,0.6471375,0.565,0.0
Spartina,Poaceae,Poales,1.086956522,0.125,1.0,0.0,0.074314214,0.967741935,1.0,0.125,0.0,1.73,0.782,5.45,74.38153976
Spergula,Caryophyllaceae,Caryophyllales,0.0,0.0,0.125,0.0,0.001818182,0.0,1.0,1.0,1.0,2.63,0.592428667,1.05,61.43192451
Spergularia,Caryophyllaceae,Caryophyllales,0.088652482,0.020833333,0.364661654,0.0,0.001818182,0.0,1.0,1.0,1.0,2.63,0.0675,1.703217391,61.43192451
Spermacoce,Rubiaceae,Gentianales,0.0,0.0,0.25,0.0,0.0006,0.0,1.0,0.714285714,1.0,2.27,0.7185,0.986904762,55.33852992
Spermolepis,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Sphaeralcea,Malvaceae,Malvales,0.333333333,0.04,0.961538462,0.0,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Sphaerolobium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Sphaeromeria,Asteraceae,Asterales,0.0,0.0,1.0,0.625,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Sphenopholis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Spinacia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.06,0.0
Spiraea,Rosaceae,Rosales,1.008403361,0.171428571,1.0,1.0,0.001060071,0.0,1.0,0.6875,1.0,2.0,0.754,0.54875,52.11460507
Spiranthes,Orchidaceae,Asparagales,0.56980057,0.074074074,1.0,0.0,0.0,0.985294118,1.0,0.333333333,1.0,2.79,0.4,7.564832714,120.3251337
Spirodela,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.076923077,1.0,0.0,1.0,1.99,0.6471375,0.28,35.8627865
Sporobolus,Poaceae,Poales,0.0,0.0,0.837209302,0.0,0.074314214,0.967741935,1.0,1.0,0.0,3.5,0.360925926,5.530870827,74.38153976
Spyridium,Rhamnaceae,Rosales,7.142857143,0.214285714,1.0,1.0,0.004444444,0.0,1.0,1.0,0.941176471,2.27,0.6471375,0.622307692,63.75807827
Stachys,Lamiaceae,Lamiales,0.052246604,0.022727273,0.856321839,0.011363636,0.004320557,1.0,1.0,0.65,1.0,1.25,0.6708,2.277777778,83.47368738
Stackhousia,Celastraceae,Celastrales,0.0,0.0,0.875,0.0,0.0,0.0,1.0,0.833333333,1.0,1.92,0.6471375,0.6625,71.44344045
Staehelina,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,0.77,3.67328198
Stanleya,Brassicaceae,Brassicales,0.0,0.0,0.777777778,0.111111111,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Stauracanthus,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Stebbinsoseris,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Stellaria,Caryophyllaceae,Caryophyllales,0.0683527,0.025974026,0.676923077,0.0,0.001818182,0.0,1.0,0.636363636,1.0,0.0,0.7345,1.1,25.97943667
Stemodia,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,0.818181818,1.0,0.715189873,1.0,1.43,0.593923077,1.030808511,68.5695549
Stenanthemum,Rhamnaceae,Rosales,0.0,0.0,1.0,0.0,0.004444444,0.0,1.0,1.0,0.941176471,2.27,0.6471375,0.622307692,63.75807827
Stenogonum,Polygonaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.002727273,0.0,1.0,0.803921569,0.779761905,2.64,0.8,2.17925,59.83677065
Stenogyne,Lamiaceae,Lamiales,0.526315789,0.05,1.0,0.0,0.004320557,0.918604651,1.0,0.666666667,0.998407643,2.01,0.6708,1.197755102,82.29557184
Stenopetalum,Brassicaceae,Brassicales,0.0,0.0,0.166666667,0.0,0.00485306,0.0,0.996621622,0.882352941,1.0,2.63,0.456936364,0.702577031,83.97051654
Stenotus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Stephanomeria,Asteraceae,Asterales,0.432900433,0.045454545,0.636363636,0.136363636,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,3.09,1.830697168
Sternbergia,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.137931034,1.0,0.535714286,1.0,2.0,0.7405,21.29666667,10.83040065
Sticherus,Gleicheniaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Stillingia,Euphorbiaceae,Malpighiales,0.0,0.0,0.833333333,0.0,0.01239531,0.03030303,0.965517241,0.806451613,0.871571072,2.16,0.711666667,3.417045455,128.5075669
Stipa,Poaceae,Poales,0.101010101,0.05,0.965,0.0,0.074314214,0.967741935,1.0,0.928571429,0.0,2.0,0.360925926,1.235,39.50637077
Stipagrostis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Streptanthus,Brassicaceae,Brassicales,0.0,0.0,0.314814815,0.037037037,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.9,0.69,83.97051654
Streptopus,Liliaceae,Liliales,100.0,0.5,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,2.09,0.82,6.105,0.0
Strophostyles,Fabaceae,Fabales,0.0,0.0,0.0,0.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Stuartina,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.0,2.09,0.6471375,4.064583333,74.38814924
Stutzia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Stylidium,Stylidiaceae,Asterales,0.0,0.0,0.5,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,1.53,60.63309118
Stylocline,Asteraceae,Asterales,16.66666667,0.416666667,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Suaeda,Amaranthaceae,Caryophyllales,0.158730159,0.027777778,0.375,0.291666667,0.041463415,0.0,1.0,0.75,0.333333333,0.0,0.199,1.06,57.33533842
Succisa,Caprifoliaceae,Dipsacales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,0.5,0.3405,2.765,0.0
Succisella,Caprifoliaceae,Dipsacales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,3.0,0.3405,2.775,7.899210889
Succowia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Swainsona,Fabaceae,Fabales,0.0,0.0,0.944444444,0.166666667,0.096494845,0.735191638,1.0,0.916129032,1.0,2.1,0.626545455,2.9788,100.1112562
Swertia,Gentianaceae,Gentianales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.76,0.723,3.902727273,78.21193545
Symphoricarpos,Caprifoliaceae,Dipsacales,0.833333333,0.0625,1.0,1.0,0.0,0.017857143,1.0,0.5,1.0,3.0,0.3405,1.891308411,95.63212427
Symphyandra,Campanulaceae,Asterales,0.0,0.0,0.666666667,0.0,0.0,0.705882353,1.0,0.857142857,1.0,2.93,0.718333333,2.526875,75.50487159
Symphytum,Boraginaceae,Boraginales,1.538461538,0.192307692,1.0,0.0,0.001824818,0.166666667,1.0,0.7,1.0,1.94,0.600255556,2.206666667,0.0
Synthyris,Scrophulariaceae,Lamiales,0.0,0.0,1.0,0.0,0.001764706,0.25,1.0,0.861111111,1.0,1.46,0.82,1.32,43.5766771
Syntrichopappus,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Syrenia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Syringa,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.2,1.0,0.5,1.0,2.46,0.9775,1.236666667,4.435170532
Syzygium,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,2.688888889,0.733152778,1.83,62.70475775
Taeniatherum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,4.555,0.0
Tagetes,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.0,0.826621924,0.68329718,0.972615385,2.09,0.6471375,1.18,74.38814924
Talinum,Talinaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.090909091,0.0,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Tamarix,Tamaricaceae,Caryophyllales,0.738916256,0.103448276,1.0,1.0,0.0,0.017857143,1.0,1.0,0.5,0.0,0.6471375,1.5825,3.14372018
Tanacetum,Asteraceae,Asterales,0.0,0.0,0.931034483,0.0,0.00210989,0.017857143,1.0,0.75,1.0,2.09,0.6471375,6.43,35.11297638
Taraxacum,Asteraceae,Asterales,0.007936036,0.012578616,1.0,0.0,0.00210989,0.017857143,0.666666667,0.96875,1.0,2.09,0.6471375,1.513333333,41.82513466
Tauschia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Taxus,Taxaceae,Pinophyta,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,1.0,0.0,0.777777778,0.6471375,11.4,2.006854005
Tectaria,Tectariaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Teesdalia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.63,0.456936364,0.61,83.97051654
Telekia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,1.0,0.5,1.0,2.09,0.6471375,1.29,74.38814924
Teline,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,1.03,100.1112562
Templetonia,Fabaceae,Fabales,0.0,0.0,1.0,0.666666667,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Tephroseris,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,1.0,0.7,1.0,2.09,0.6471375,4.064583333,74.38814924
Terminalia,Combretaceae,Myrtales,0.0,0.0,1.0,1.0,0.01,0.0,1.0,0.75,1.0,2.425,0.6471375,3.955,40.35504373
Tetracoccus,Picrodendraceae,Malpighiales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,0.75,1.0,1.75,0.6471375,2.25,60.63309118
Tetradymia,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Tetragonia,Aizoaceae,Caryophyllales,0.0,0.0,0.25,0.0,0.000990099,0.0,1.0,0.75,0.0,0.86,0.6471375,0.43,60.63309118
Tetragonolobus,Fabaceae,Fabales,0.0,0.0,0.2,0.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Tetramolopium,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Tetraplasandra,Araliaceae,Apiales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,4.0,0.6471375,2.5545,60.85136123
Tetrarrhena,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Tetratheca,Elaeocarpaceae,Oxalidales,0.0,0.0,1.0,0.875,0.0,0.017857143,1.0,0.75,1.0,1.9,0.983333333,0.3,60.63309118
Teucrium,Lamiaceae,Lamiales,0.049603175,0.015625,0.836065574,0.640625,0.004320557,0.918604651,1.0,0.7,0.964285714,0.166666667,0.6708,1.05,40.319585
Thalictrum,Ranunculaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.714285714,3.25,0.62825,1.2,11.78511302
Thapsia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,1.0,2.6,0.937666667,2.627731959,48.45406178
Thaspium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Thelesperma,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Thelionema,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.019607843,1.0,0.5,1.0,2.09,0.946,16.72672131,31.60831924
Thelymitra,Orchidaceae,Asparagales,9.558823529,0.764705882,1.0,0.0,0.0,0.985294118,0.963235294,0.764705882,1.0,2.79,0.4,7.564832714,120.3251337
Thelypodiopsis,Brassicaceae,Brassicales,0.0,0.0,0.083333333,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Thelypodium,Brassicaceae,Brassicales,0.0,0.0,0.157894737,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Thelypteris,Thelypteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,1.966666667,0.6471375,6.045,36.14491239
Themeda,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,5.530870827,74.38153976
Thermopsis,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Thesium,Santalaceae,Santalales,0.0,0.0,0.916666667,0.0,0.002139037,0.0,1.0,0.785714286,0.95,2.4,0.6471375,64.80090909,50.02063934
Thlaspi,Brassicaceae,Brassicales,0.0,0.0,0.541666667,0.0,0.00485306,0.0,1.0,0.916666667,1.0,2.63,0.456936364,0.405,39.02950467
Thryptomene,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,2.25,0.733152778,0.41,62.70475775
Thunbergia,Acanthaceae,Lamiales,0.0,0.0,1.0,0.0,0.000857143,0.777777778,1.0,0.75,1.0,1.98,0.6471375,2.25,60.63309118
Thymelaea,Thymelaeaceae,Malvales,0.0,0.0,0.823529412,0.823529412,0.001324503,0.0,1.0,1.0,0.666666667,2.05,0.44,0.75,51.81168178
Thymophylla,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Thymus,Lamiaceae,Lamiales,0.523138833,0.183098592,1.0,0.575342466,0.004320557,0.918604651,1.0,0.75,1.0,2.01,0.68,1.013333333,33.0506175
Thysanocarpus,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Thysanotus,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,11.2481106,82.85160697
Tibouchina,Melastomataceae,Myrtales,0.0,0.0,1.0,0.333333333,0.0,0.166666667,1.0,0.75,1.0,2.25,0.6471375,0.19,60.63309118
Tidestromia,Amaranthaceae,Caryophyllales,0.0,0.0,0.5,0.25,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Tilia,Malvaceae,Malvales,10.8974359,0.653846154,1.0,1.0,0.006153846,0.0,1.0,1.0,0.833333333,2.49,0.645777778,1.605723684,52.95229277
Tiquilia,Boraginaceae,Boraginales,0.0,0.0,0.75,0.375,0.001824818,0.166666667,1.0,0.781818182,0.987394958,0.5,0.600255556,1.286052632,65.04411735
Tmesipteris,Psilotaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,72.68,60.63309118
Tofieldia,Tofieldiaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.5,0.333333333,2.09,0.6471375,0.78,44.65937565
Tolpis,Asteraceae,Asterales,0.0,0.0,0.6,0.0,0.00210989,0.0,1.0,0.5,1.0,2.09,0.866,1.692,41.60563409
Tomanthera,Scrophulariaceae,Lamiales,0.0,0.0,0.0,0.0,0.001764706,0.25,1.0,0.861111111,1.0,1.46,0.82,1.03,43.5766771
Tonestus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Tordylium,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,2.627731959,48.45406178
Torilis,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,1.82,23.17700259
Torreyochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Torularia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Townsendia,Asteraceae,Asterales,0.790513834,0.086956522,0.739130435,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Toxicodendron,Anacardiaceae,Sapindales,0.0,0.0,1.0,1.0,0.002030457,0.04,1.0,0.666666667,0.740740741,3.0,0.8295,1.596,170.8355289
Trachelium,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.705882353,1.0,0.857142857,1.0,2.93,0.718333333,2.526875,75.50487159
Trachomitum,Apocynaceae,Gentianales,0.0,0.0,1.0,0.2,0.000658617,0.016806723,1.0,0.375,1.0,2.1,0.80825,1.132962963,66.00308026
Trachymene,Araliaceae,Apiales,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.5,1.0,2.2,0.6471375,2.5545,60.85136123
Tradescantia,Commelinaceae,Commelinales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,1.0,2.33,0.6471375,17.535,53.31045655
